Full Field of View Channel 1-Channel 2 Merged Clusters,,,,,,,,,,,,,,,,,
"Analysis performed using binned counts
",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
channel name,positivity condition,min binned counts,max binned counts,,,,,,,,,,,,,,
Channel 1,min <= count <= max,3,10000000,,,,,,,,,,,,,,
Channel 2,min <= count <= max,3,10000000,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,population phenotypes,number of clusters,,,,,,,,,,,,,,,
single positive,Channel 1,9,,,,,,,,,,,,,,,
single positive,Channel 2,444,,,,,,,,,,,,,,,
double positive,"Channel 1, Channel 2",3,,,,,,,,,,,,,,,
,total positive clusters,456,,,,,,,,,,,,,,,
5 clusters were negative for all channels,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
id,x,y,num_localisations,skew,circularity,density,convex_hull_area,discretised_area,radius_of_gyration,length,distance_birth,distance_death,channelGroupIndex,Channel 1 binned counts,Channel 2 binned counts,Channel 1 positive,Channel 2 positive
32547,19446.064,4849.8174,25,1.1819543,0.87964654,0.030979684,806.98047,1600,12.958227,37.150333,451.92593,17.992098,0,0,5,0,1
32549,4380.605,72694.34,67,1.2799147,0.81594294,0.0403417,1660.8125,3200,15.955198,48.605457,1311.4031,10.137501,0,0,8,0,1
32551,19297.895,3981.9434,53,1.0751904,0.8149093,0.021981476,2411.121,3600,18.855013,50.029694,351.38974,10.740062,0,0,10,0,1
32552,19249.566,4399.4985,39,1.0008479,0.8943746,0.02312594,1686.418,3200,16.085382,44.060127,351.38974,14.418207,0,0,9,0,1
32553,19809.783,977.8426,25,3.817425,0.35073248,0.005833999,4285.2256,2400,34.2552,178.05055,293.19427,18.2949,0,0,5,0,1
32554,20427.535,1155.1261,23,3.0695233,0.39507955,0.003340998,6884.17,2800,39.129826,213.58015,293.19427,25.507538,0,0,6,0,1
32555,25525.72,461.15207,43,1.15741,0.83660644,0.01642167,2618.4912,3600,19.036575,52.790577,757.21326,13.627519,0,0,9,0,1
32557,26625.617,2686.5469,24,1.137898,0.79422194,0.026009321,922.7461,2000,14.162356,40.42272,719.6322,22.46684,0,0,5,0,1
32562,2081.106,76368.12,91,1.8372737,0.76329756,0.019677006,4624.6875,6400,26.73005,86.45764,1030.5538,12.821343,0,0,17,0,1
32563,14038.729,12148.392,26,1.6769811,0.65052587,0.007338285,3543.0625,4000,23.359913,95.12574,1429.2196,21.861374,0,0,9,0,1
32566,3149.9143,73662.95,115,1.271883,0.8837072,0.064266,1789.4375,3200,13.932904,46.084267,795.2825,5.0189466,0,0,8,0,1
32567,16958.242,78512.04,17,1.0839834,0.8689478,0.005714826,2974.7188,3200,25.96327,71.91179,1421.5509,69.64118,0,0,9,0,1
32571,44989.566,77366.04,92,1.0266565,0.9065905,0.051863857,1773.875,3200,13.81313,38.46427,955.80347,6.376643,0,0,7,0,1
32573,45667.7,76653.7,33,1.0200844,0.5374401,0.01601553,2060.5,2000,17.701883,27.335085,615.88104,13.417882,0,0,7,0,1
32574,46332,76452.36,25,1.4677838,0.79692876,0.027892057,896.3125,2000,13.516711,47.44438,615.88104,19.623652,0,0,5,0,1
32575,34546.098,8850.877,26,1.1525843,0.8548597,0.016099071,1615,2400,16.7552,45.590797,1341.452,20.00108,0,0,8,0,1
32581,1051.2032,6599.6304,17,1.4829824,0.75962883,0.015379178,1105.3906,2400,17.208427,50.437805,1312.5535,40.77801,0,0,7,0,1
32585,6922.056,2339.106,16,1.7510096,0.6284066,0.008414756,1901.4219,2800,22.029917,77.8062,826.06683,78.196205,0,0,8,0,1
32586,7651.9595,1877.5718,25,1.8211699,0.7354519,0.015081303,1657.6816,3200,19.531094,66.27447,826.06683,25.516006,0,0,8,0,1
32589,6333.33,397.34296,20,1.5546881,0.6948073,0.006239249,3205.5142,4800,27.675632,93.99466,1006.76306,47.947353,0,0,11,0,1
32591,5879.3945,2971.207,17,1.3140643,0.8525282,0.019556869,869.25977,2000,14.781223,41.25526,1066.9324,35.421547,0,5,0,1,0
32593,5287.301,344.81543,50,1.323542,0.73509145,0.030979566,1613.967,2800,14.814669,44.236465,555.591,8.5211,0,0,7,0,1
32594,4806.2725,756.0589,38,1.1059455,0.75143915,0.009967826,3812.2656,5200,20.742865,56.392365,555.591,13.907925,0,0,11,0,1
32595,1355.7019,4849.1963,51,1.6933647,0.7749524,0.022680607,2248.6172,2800,18.191221,60.410458,787.5502,12.51316,0,0,9,0,1
32602,6187.372,4784.4893,20,2.120877,0.6923238,0.027186321,735.66406,2000,15.380076,46.683487,613.45984,27.283417,0,0,6,0,1
32605,4730.059,5648.3,39,1.365531,0.8343622,0.0095267,4093.7578,5200,22.658255,69.11894,592.57544,16.597286,0,0,12,0,1
32607,4295.852,5137.4697,19,1.9232454,0.74463266,0.01697678,1119.1758,2400,15.7432575,54.359413,512.2234,32.129593,0,0,6,0,1
32608,3769.5823,4431.3423,19,2.3019798,0.5919521,0.018992988,1000.36914,2800,17.198816,64.00233,512.2234,35.292694,0,0,6,0,1
32609,2359.5476,6246.2793,43,1.5560571,0.8030331,0.022663075,1897.3594,4000,16.76073,56.60737,441.49738,12.382673,0,0,9,0,1
32610,3184.9507,5948.665,33,2.0497148,0.7657816,0.020090654,1642.5547,3200,19.502903,61.012257,441.49738,19.937017,0,0,8,0,1
32617,28092.47,22992.941,27,1.6628681,0.7246414,0.018201737,1483.375,3200,17.566824,46.37966,1288.606,23.250292,0,0,8,0,1
32625,15711.604,6669.069,25,1.4609112,0.70641345,0.005953705,4199.0664,4000,35.638226,101.65382,1105.2996,32.089184,0,10,0,1,0
32630,11951.003,5793.3306,32,2.0170026,0.47556752,0.014692168,2178.0312,3600,21.040445,54.10176,1001.5766,18.535677,0,0,8,0,1
32631,9979.716,3743.2986,72,2.350734,0.65244067,0.023320286,3087.4407,4400,24.78557,95.973404,968.49927,8.150523,0,0,12,0,1
32632,8663.159,5321.7446,18,1.9805461,0.6394915,0.022040254,816.6875,2000,14.052988,52.13395,968.49927,29.045843,0,0,5,0,1
32633,19106.201,10384.232,80,1.1165689,0.92233753,0.03704769,2159.379,3600,15.569926,45.2761,1010.2222,7.4289875,0,0,10,0,1
32635,19199.387,7596.134,16,2.0956252,0.7098657,0.03283064,487.3496,1600,11.551511,35.136337,987.10315,38.037502,0,0,4,0,1
32639,17215.898,11314.623,20,2.4980662,0.5094455,0.000442288,45219.42,4000,112.79812,468.43085,841.1661,53.67557,0,0,9,0,1
32643,15817.497,17581.98,20,2.634004,0.5951546,0.01614378,1238.8672,2800,20.730434,72.98484,1208.6682,35.445614,0,0,5,0,1
32646,16960.213,7724.449,70,1.914795,0.7754719,0.012935584,5411.4297,6400,33.18203,103.97212,809.8545,15.105124,0,0,19,0,1
32649,13518.52,5256.3457,18,1.2805811,0.84109384,0.01129992,1592.9316,2400,18.371513,56.368782,136.21906,41.27329,0,0,7,0,1
32650,13705.528,5439.187,18,3.0425506,0.49603862,0.00699443,2573.4766,3200,28.936546,116.01169,136.21906,42.624977,0,0,7,0,1
32655,3554.382,78942.01,42,1.5122781,0.80129373,0.011779141,3565.625,4800,22.68047,68.90228,1107.0438,17.393335,0,0,11,0,1
32657,4174.014,77099.33,25,1.3866887,0.743373,0.0174581,1432,2800,15.756299,60.313194,546.9017,20.253649,0,0,8,0,1
32659,4607.8594,76696.45,51,1.108749,0.89155394,0.042890932,1189.0625,2400,13.20065,37.746445,147.31432,8.630797,0,5,0,1,0
32660,4492.5024,76542.29,19,1.3217646,0.7082807,0.010724587,1771.6299,2800,20.985193,68.12567,147.31432,45.868977,0,0,7,0,1
32669,15486.853,70300.53,25,1.3267573,0.78112924,0.030222895,827.1875,1600,11.37525,42.426224,673.17773,14.086598,0,0,4,0,1
32671,14701.863,70451.62,59,1.2778424,0.8225272,0.025102377,2350.375,4000,16.371687,51.411564,631.30334,8.399609,0,0,10,0,1
32672,14183.499,70892.83,45,1.3058971,0.6383131,0.025942206,1734.625,3200,15.641831,43.827145,631.30334,8.56075,0,0,8,0,1
32673,13065.726,70010.84,26,1.2499982,0.74791694,0.031906735,814.875,2000,12.451569,34.673462,429.2469,17.055431,0,0,5,0,1
32675,13307.409,70814.78,30,1.0705259,0.79826367,0.004762661,6299,4400,28.624128,63.23898,262.92664,24.94152,0,0,11,0,1
32676,13132.786,70490.88,64,1.4611174,0.7847409,0.04595122,1392.7812,2800,12.833742,44.44294,262.92664,6.4913673,0,0,6,0,1
32677,10557.089,41806.56,17,2.0707066,0.6639647,0.006322347,2688.875,3600,24.98095,98.44504,1258.3837,54.754036,0,0,8,0,1
32682,4556.017,48840.566,28,1.5901507,0.5657929,0.001245926,22473.25,4000,53.346554,98.49002,1111.6432,26.075722,0,0,10,0,1
32683,25337.445,24072.91,25,3.0399048,0.49369225,0.004436754,5634.75,5200,37.817867,174.11852,1243.7024,34.80712,0,0,12,0,1
32697,1509.7987,68285.01,33,1.5956128,0.8396831,0.011216383,2942.125,4000,21.234873,56.286613,835.1004,18.034864,0,0,10,0,1
32698,602.3986,68153.125,34,1.0584316,0.8504269,0.011852369,2868.625,3600,18.799091,48.48501,835.1004,16.384048,0,0,8,0,1
32699,1252.2517,53671.273,28,1.2314544,0.7835268,0.016287947,1719.0625,2800,17.593704,49.408188,1014.40326,20.91997,0,0,8,0,1
32705,34375.785,3562.3206,22,1.0967617,0.757052,0.019850416,1108.2891,2400,14.920207,46.506035,900.2018,22.036564,0,0,6,0,1
32707,34542.188,4509.3726,21,1.561846,0.7114938,0.018125972,1158.5586,2000,15.485751,57.15733,798.6472,23.44239,0,0,5,0,1
32708,34438.547,5509.895,26,1.8908206,0.7130948,0.018270906,1423.0273,2400,18.037865,57.414642,798.6472,24.697891,0,0,7,0,1
32711,1164.362,71613.984,43,1.4071527,0.8477072,0.011920335,3607.2812,5600,23.107765,72.344406,636.94904,19.143946,0,0,12,0,1
32712,808.59296,72220.95,124,1.3527522,0.75844514,0.022735737,5453.9688,6400,23.788528,76.69829,636.94904,8.713595,0,0,17,0,1
32721,2451.7659,56084.754,22,1.4382857,0.7942873,0.022612661,972.90625,2000,12.995442,47.72626,858.8547,20.783949,0,0,5,0,1
32723,6141.1367,71790.89,42,1.2691431,0.79275656,0.0397445,1056.75,2000,12.118033,31.400269,545.3457,10.278953,0,0,5,0,1
32724,6195.1304,72397.94,42,1.3012034,0.73273796,0.014493222,2897.9062,4000,19.799397,54.780136,545.3457,15.620772,0,0,10,0,1
32725,12913.834,77559.88,29,1.2074466,0.7846164,0.034928583,830.2656,2000,11.2853775,28.127403,1105.031,11.845228,0,0,5,0,1
32731,11005.023,75623.58,23,1.478653,0.8510022,0.01073387,2142.75,3200,19.765802,69.95501,796.01697,31.018234,0,0,9,0,1
32734,5915.971,55275.48,41,3.9159327,0.55272377,0.004375609,9370.125,6800,52.905796,152.81363,760.52844,38.73145,0,0,15,0,1
32737,11367.777,77468.234,127,1.1866572,0.8419616,0.03726526,3408,4400,17.463995,53.60839,649.7804,5.1152253,0,0,13,0,1
32741,11202.394,76465.74,50,1.0579756,0.57446617,0.007501031,6665.75,5600,26.672113,65.54187,493.50815,12.58722,0,0,14,0,1
32742,11869.363,76829.09,49,1.0796953,0.8313711,0.023972785,2043.9844,3600,17.353897,52.437347,493.50815,11.854466,0,0,10,0,1
32743,7768.439,76676.86,80,1.0726135,0.8555641,0.03097024,2583.125,3600,17.172754,46.994255,1022.4099,7.005186,0,0,10,0,1
32746,10427.169,70615.13,22,1.1198552,0.7851008,0.012042422,1826.875,2800,16.767452,53.71909,978.546,23.409704,0,0,8,0,1
32751,6898.6562,67254.875,35,1.3750916,0.7822929,0.01098707,3185.5625,3600,19.521656,55.208546,941.78284,14.687532,0,0,10,0,1
32755,3882.3577,70544.71,30,1.1586902,0.83552057,0.038123224,786.9219,1600,11.90303,33.101715,878.82434,13.607032,0,0,4,0,1
32759,6654.9473,68625.93,22,1.4070679,0.8530965,0.013789321,1595.4375,3200,18.096111,57.020527,875.8238,28.755287,0,0,9,0,1
32763,9843.563,73599.97,22,1.2845507,0.69247967,0.012212046,1801.5,3200,18.946648,64.63847,858.0912,28.548342,0,0,8,0,1
32765,5137.4233,69307.95,96,1.632117,0.7571811,0.035113387,2734,4000,16.873999,65.179306,787.56335,5.6484833,0,0,17,0,1
32767,9466.371,75837.5,69,2.0095992,0.55803084,0.017662304,3906.625,5600,24.550846,85.74398,701.13043,9.912518,0,0,14,0,1
32768,9393.568,75083.945,69,1.0749221,0.8532672,0.026710538,2583.25,4800,18.804369,54.448036,701.13043,10.833806,0,0,10,0,1
32769,2657.173,70808.17,35,1.462072,0.7272166,0.022536118,1553.0625,3600,16.962137,47.70971,621.74536,16.957853,0,0,8,0,1
32771,3850.2742,69606.87,25,2.4551578,0.64628184,0.016016336,1560.9062,2400,18.508545,78.030975,447.31967,24.660202,0,0,6,0,1
32772,4174.36,68972.42,25,1.9647937,0.59635365,0.02698327,926.5,2000,14.249824,59.06781,447.31967,18.699858,0,0,5,0,1
